UNIQUE_ID,NAICS_CODE,FIRM_SIZE_ALPHA,DESCRIPTION,Firms,Employment,Payroll
113200i,1132,i,Forest Nurseries and Gathering of Forest Products,3.0,190.0,14408.0
113210a,11321,a,Forest Nurseries and Gathering of Forest Products,167.0,1357.0,47568.0
113210b,11321,b,Forest Nurseries and Gathering of Forest Products,113.0,157.0,7427.0
113210c,11321,c,Forest Nurseries and Gathering of Forest Products,22.0,141.0,4331.0
113210d,11321,d,Forest Nurseries and Gathering of Forest Products,17.0,211.0,4946.0
113210e,11321,e,Forest Nurseries and Gathering of Forest Products,152.0,509.0,16704.0
113210f,11321,f,Forest Nurseries and Gathering of Forest Products,9.0,374.0,12363.0
113210g,11321,g,Forest Nurseries and Gathering of Forest Products,3.0,0.0,0.0
113210h,11321,h,Forest Nurseries and Gathering of Forest Products,164.0,1167.0,33160.0
113210i,11321,i,Forest Nurseries and Gathering of Forest Products,3.0,190.0,14408.0
113300a,1133,a,Logging,7966.0,50188.0,2190962.0
113300b,1133,b,Logging,4766.0,8593.0,340349.0
113300c,1133,c,Logging,1847.0,12222.0,464648.0
113300d,1133,d,Logging,869.0,11290.0,481533.0
113300e,1133,e,Logging,7482.0,32105.0,1286530.0
113300f,1133,f,Logging,451.0,14151.0,665263.0
113300g,1133,g,Logging,18.0,1258.0,69877.0
113300h,1133,h,Logging,7951.0,47514.0,2021670.0
113300i,1133,i,Logging,15.0,2674.0,169292.0
113310a,11331,a,Logging,7966.0,50188.0,2190962.0
113310b,11331,b,Logging,4766.0,8593.0,340349.0
113310c,11331,c,Logging,1847.0,12222.0,464648.0
113310d,11331,d,Logging,869.0,11290.0,481533.0
113310e,11331,e,Logging,7482.0,32105.0,1286530.0
113310f,11331,f,Logging,451.0,14151.0,665263.0
113310g,11331,g,Logging,18.0,1258.0,69877.0
113310h,11331,h,Logging,7951.0,47514.0,2021670.0
113310i,11331,i,Logging,15.0,2674.0,169292.0
114000a,114,a,"Fishing, Hunting and Trapping",2769.0,7111.0,401119.0
114000b,114,b,"Fishing, Hunting and Trapping",2524.0,2138.0,134582.0
114000c,114,c,"Fishing, Hunting and Trapping",142.0,928.0,36205.0
114000d,114,d,"Fishing, Hunting and Trapping",44.0,612.0,29003.0
114000e,114,e,"Fishing, Hunting and Trapping",2710.0,3678.0,199790.0
114000f,114,f,"Fishing, Hunting and Trapping",45.0,1546.0,94111.0
114000g,114,g,"Fishing, Hunting and Trapping",11.0,1868.0,106303.0
114000h,114,h,"Fishing, Hunting and Trapping",2766.0,7092.0,400204.0
114000i,114,i,"Fishing, Hunting and Trapping",3.0,19.0,915.0
114100a,1141,a,Fishing,2414.0,5461.0,347059.0
114100b,1141,b,Fishing,2257.0,1782.0,123292.0
114100c,1141,c,Fishing,91.0,584.0,25646.0
114100d,1141,d,Fishing,24.0,331.0,18279.0
114100e,1141,e,Fishing,2372.0,2697.0,167217.0
114100f,1141,f,Fishing,31.0,1140.0,80816.0
114100g,1141,g,Fishing,9.0,1615.0,98488.0
114100h,1141,h,Fishing,2412.0,5452.0,346521.0
114100i,1141,i,Fishing,2.0,0.0,0.0
114110a,11411,a,Fishing,2414.0,5461.0,347059.0
114110b,11411,b,Fishing,2257.0,1782.0,123292.0
114110c,11411,c,Fishing,91.0,584.0,25646.0
114110d,11411,d,Fishing,24.0,331.0,18279.0
114110e,11411,e,Fishing,2372.0,2697.0,167217.0
114110f,11411,f,Fishing,31.0,1140.0,80816.0
114110g,11411,g,Fishing,9.0,1615.0,98488.0
114110h,11411,h,Fishing,2412.0,5452.0,346521.0
114110i,11411,i,Fishing,2.0,0.0,0.0
114111a,114111,a,Finfish Fishing,1173.0,3171.0,218847.0
114111b,114111,b,Finfish Fishing,1080.0,939.0,71337.0
114111c,114111,c,Finfish Fishing,54.0,342.0,16951.0
114111d,114111,d,Finfish Fishing,17.0,216.0,12736.0
114111e,114111,e,Finfish Fishing,1151.0,1497.0,101024.0
114111f,114111,f,Finfish Fishing,13.0,453.0,32670.0
114111g,114111,g,Finfish Fishing,7.0,1212.0,84615.0
114111h,114111,h,Finfish Fishing,1171.0,3162.0,218309.0
114111i,114111,i,Finfish Fishing,2.0,0.0,0.0
114112a,114112,a,Shellfish Fishing,1132.0,1992.0,100905.0
114112b,114112,b,Shellfish Fishing,1078.0,745.0,48818.0
114112c,114112,c,Shellfish Fishing,33.0,218.0,6837.0
114112d,114112,d,Shellfish Fishing,5.0,81.0,3564.0
114112e,114112,e,Shellfish Fishing,1116.0,1044.0,59219.0
114112f,114112,f,Shellfish Fishing,14.0,545.0,27813.0
114112g,114112,g,Shellfish Fishing,2.0,0.0,0.0
114112h,114112,h,Shellfish Fishing,1132.0,1992.0,100905.0
114119a,114119,a,Other Marine Fishing,109.0,298.0,27307.0
114119b,114119,b,Other Marine Fishing,99.0,98.0,3137.0
114119c,114119,c,Other Marine Fishing,4.0,24.0,1858.0
114119d,114119,d,Other Marine Fishing,2.0,0.0,0.0
114119e,114119,e,Other Marine Fishing,105.0,156.0,6974.0
114119f,114119,f,Other Marine Fishing,4.0,142.0,20333.0
114119h,114119,h,Other Marine Fishing,109.0,298.0,27307.0
114200a,1142,a,Hunting and Trapping,355.0,1650.0,54060.0
114200b,1142,b,Hunting and Trapping,267.0,356.0,11290.0
114200c,1142,c,Hunting and Trapping,51.0,344.0,10559.0
114200d,1142,d,Hunting and Trapping,20.0,281.0,10724.0
114200e,1142,e,Hunting and Trapping,338.0,981.0,32573.0
114200f,1142,f,Hunting and Trapping,14.0,406.0,13295.0
114200g,1142,g,Hunting and Trapping,2.0,0.0,0.0
114200h,1142,h,Hunting and Trapping,354.0,1640.0,53683.0
114200i,1142,i,Hunting and Trapping,1.0,0.0,0.0
114210a,11421,a,Hunting and Trapping,355.0,1650.0,54060.0
114210b,11421,b,Hunting and Trapping,267.0,356.0,11290.0
114210c,11421,c,Hunting and Trapping,51.0,344.0,10559.0
114210d,11421,d,Hunting and Trapping,20.0,281.0,10724.0
114210e,11421,e,Hunting and Trapping,338.0,981.0,32573.0
114210f,11421,f,Hunting and Trapping,14.0,406.0,13295.0
114210g,11421,g,Hunting and Trapping,2.0,0.0,0.0
114210h,11421,h,Hunting and Trapping,354.0,1640.0,53683.0
114210i,11421,i,Hunting and Trapping,1.0,0.0,0.0
115000a,115,a,Support Activities for Agriculture and Forestry,10500.0,97574.0,3741970.0
115000b,115,b,Support Activities for Agriculture and Forestry,7481.0,11018.0,486811.0
115000c,115,c,Support Activities for Agriculture and Forestry,1443.0,9332.0,360804.0
115000d,115,d,Support Activities for Agriculture and Forestry,726.0,9452.0,387171.0
115000e,115,e,Support Activities for Agriculture and Forestry,9650.0,29802.0,1234786.0
115000f,115,f,Support Activities for Agriculture and Forestry,610.0,23740.0,956165.0
115000g,115,g,Support Activities for Agriculture and Forestry,171.0,23203.0,797159.0
115000h,115,h,Support Activities for Agriculture and Forestry,10431.0,76745.0,2988110.0
115000i,115,i,Support Activities for Agriculture and Forestry,69.0,20829.0,753860.0
115100a,1151,a,Support Activities for Crop Production,4495.0,66007.0,2575604.0
115100b,1151,b,Support Activities for Crop Production,2834.0,4033.0,258094.0
115100c,1151,c,Support Activities for Crop Production,678.0,4432.0,211258.0
115100d,1151,d,Support Activities for Crop Production,408.0,5286.0,236136.0
115100e,1151,e,Support Activities for Crop Production,3920.0,13751.0,705488.0
115100f,1151,f,Support Activities for Crop Production,394.0,15839.0,639942.0
115100g,1151,g,Support Activities for Crop Production,135.0,18367.0,601057.0
115100h,1151,h,Support Activities for Crop Production,4449.0,47957.0,1946487.0
115100i,1151,i,Support Activities for Crop Production,46.0,18050.0,629117.0
115110a,11511,a,Support Activities for Crop Production,4495.0,66007.0,2575604.0
115110b,11511,b,Support Activities for Crop Production,2834.0,4033.0,258094.0
115110c,11511,c,Support Activities for Crop Production,678.0,4432.0,211258.0
115110d,11511,d,Support Activities for Crop Production,408.0,5286.0,236136.0
115110e,11511,e,Support Activities for Crop Production,3920.0,13751.0,705488.0
115110f,11511,f,Support Activities for Crop Production,394.0,15839.0,639942.0
115110g,11511,g,Support Activities for Crop Production,135.0,18367.0,601057.0
115110h,11511,h,Support Activities for Crop Production,4449.0,47957.0,1946487.0
115110i,11511,i,Support Activities for Crop Production,46.0,18050.0,629117.0
115111a,115111,a,Cotton Ginning,217.0,2062.0,101831.0
115111b,115111,b,Cotton Ginning,83.0,182.0,12921.0
115111c,115111,c,Cotton Ginning,60.0,397.0,24645.0
115111d,115111,d,Cotton Ginning,36.0,439.0,22480.0
115111e,115111,e,Cotton Ginning,179.0,1018.0,60046.0
115111f,115111,f,Cotton Ginning,30.0,868.0,35045.0
115111g,115111,g,Cotton Ginning,3.0,30.0,1289.0
115111h,115111,h,Cotton Ginning,212.0,1916.0,96380.0
115111i,115111,i,Cotton Ginning,5.0,146.0,5451.0
115112a,115112,a,"Soil Preparation, Planting, and Cultivating",2166.0,10410.0,503562.0
115112b,115112,b,"Soil Preparation, Planting, and Cultivating",1560.0,2212.0,116903.0
115112c,115112,c,"Soil Preparation, Planting, and Cultivating",344.0,2197.0,102299.0
115112d,115112,d,"Soil Preparation, Planting, and Cultivating",148.0,1905.0,88946.0
115112e,115112,e,"Soil Preparation, Planting, and Cultivating",2052.0,6314.0,308148.0
115112f,115112,f,"Soil Preparation, Planting, and Cultivating",89.0,2692.0,131319.0
115112g,115112,g,"Soil Preparation, Planting, and Cultivating",19.0,1216.0,53438.0
115112h,115112,h,"Soil Preparation, Planting, and Cultivating",2160.0,10222.0,492905.0
115112i,115112,i,"Soil Preparation, Planting, and Cultivating",6.0,188.0,10657.0
115113a,115113,a,"Crop Harvesting, Primarily by Machine",321.0,1964.0,97699.0
115113b,115113,b,"Crop Harvesting, Primarily by Machine",230.0,297.0,22042.0
115113c,115113,c,"Crop Harvesting, Primarily by Machine",38.0,263.0,10516.0
115113d,115113,d,"Crop Harvesting, Primarily by Machine",28.0,388.0,14705.0
115113e,115113,e,"Crop Harvesting, Primarily by Machine",296.0,948.0,47263.0
115113f,115113,f,"Crop Harvesting, Primarily by Machine",19.0,872.0,43432.0
115113g,115113,g,"Crop Harvesting, Primarily by Machine",4.0,95.0,5039.0
115113h,115113,h,"Crop Harvesting, Primarily by Machine",319.0,1915.0,95734.0
115113i,115113,i,"Crop Harvesting, Primarily by Machine",2.0,0.0,0.0
115114a,115114,a,Postharvest Crop Activities (except Cotton Ginning),801.0,34574.0,1291029.0
115114b,115114,b,Postharvest Crop Activities (except Cotton Ginning),307.0,512.0,43733.0
115114c,115114,c,Postharvest Crop Activities (except Cotton Ginning),115.0,790.0,35535.0
115114d,115114,d,Postharvest Crop Activities (except Cotton Ginning),105.0,1362.0,64896.0
115114e,115114,e,Postharvest Crop Activities (except Cotton Ginning),527.0,2664.0,144164.0
115114f,115114,f,Postharvest Crop Activities (except Cotton Ginning),167.0,7415.0,281317.0
115114g,115114,g,Postharvest Crop Activities (except Cotton Ginning),73.0,11082.0,346210.0
115114h,115114,h,Postharvest Crop Activities (except Cotton Ginning),767.0,21161.0,771691.0
115114i,115114,i,Postharvest Crop Activities (except Cotton Ginning),34.0,13413.0,519338.0
115115a,115115,a,Farm Labor Contractors and Crew Leaders,465.0,11852.0,337530.0
115115b,115115,b,Farm Labor Contractors and Crew Leaders,275.0,299.0,31419.0
115115c,115115,c,Farm Labor Contractors and Crew Leaders,60.0,405.0,16839.0
115115d,115115,d,Farm Labor Contractors and Crew Leaders,47.0,586.0,19504.0
115115e,115115,e,Farm Labor Contractors and Crew Leaders,382.0,1290.0,67762.0
115115f,115115,f,Farm Labor Contractors and Crew Leaders,55.0,2450.0,83295.0
115115g,115115,g,Farm Labor Contractors and Crew Leaders,24.0,4376.0,126135.0
115115h,115115,h,Farm Labor Contractors and Crew Leaders,461.0,8116.0,277192.0
115115i,115115,i,Farm Labor Contractors and Crew Leaders,4.0,3736.0,60338.0
115116a,115116,a,Farm Management Services,540.0,5145.0,243953.0
115116b,115116,b,Farm Management Services,380.0,531.0,31076.0
115116c,115116,c,Farm Management Services,61.0,380.0,21424.0
115116d,115116,d,Farm Management Services,44.0,606.0,25605.0
115116e,115116,e,Farm Management Services,485.0,1517.0,78105.0
115116f,115116,f,Farm Management Services,37.0,1542.0,65534.0
115116g,115116,g,Farm Management Services,14.0,1568.0,68946.0
115116h,115116,h,Farm Management Services,536.0,4627.0,212585.0
115116i,115116,i,Farm Management Services,4.0,518.0,31368.0
115200a,1152,a,Support Activities for Animal Production,4394.0,19885.0,673868.0
115200b,1152,b,Support Activities for Animal Production,3473.0,5382.0,145723.0
115200c,1152,c,Support Activities for Animal Production,565.0,3650.0,95932.0
115200d,1152,d,Support Activities for Animal Production,213.0,2702.0,83128.0
115200e,1152,e,Support Activities for Animal Production,4251.0,11734.0,324783.0
115200f,1152,f,Support Activities for Animal Production,103.0,3704.0,127623.0
115200g,1152,g,Support Activities for Animal Production,21.0,2706.0,123462.0
115200h,1152,h,Support Activities for Animal Production,4375.0,18144.0,575868.0
115200i,1152,i,Support Activities for Animal Production,19.0,1741.0,98000.0
115210a,11521,a,Support Activities for Animal Production,4394.0,19885.0,673868.0
115210b,11521,b,Support Activities for Animal Production,3473.0,5382.0,145723.0
115210c,11521,c,Support Activities for Animal Production,565.0,3650.0,95932.0
115210d,11521,d,Support Activities for Animal Production,213.0,2702.0,83128.0
115210e,11521,e,Support Activities for Animal Production,4251.0,11734.0,324783.0
115210f,11521,f,Support Activities for Animal Production,103.0,3704.0,127623.0
115210g,11521,g,Support Activities for Animal Production,21.0,2706.0,123462.0
115210h,11521,h,Support Activities for Animal Production,4375.0,18144.0,575868.0
115210i,11521,i,Support Activities for Animal Production,19.0,1741.0,98000.0
115300a,1153,a,Support Activities for Forestry,1617.0,11682.0,492498.0
115300b,1153,b,Support Activities for Forestry,1174.0,1603.0,82994.0
115300c,1153,c,Support Activities for Forestry,200.0,1250.0,53614.0
115300d,1153,d,Support Activities for Forestry,105.0,1464.0,67907.0
115300e,1153,e,Support Activities for Forestry,1479.0,4317.0,204515.0
115300f,1153,f,Support Activities for Forestry,114.0,4197.0,188600.0
115300g,1153,g,Support Activities for Forestry,16.0,2130.0,72640.0
115300h,1153,h,Support Activities for Forestry,1609.0,10644.0,465755.0
115300i,1153,i,Support Activities for Forestry,8.0,1038.0,26743.0
115310a,11531,a,Support Activities for Forestry,1617.0,11682.0,492498.0
115310b,11531,b,Support Activities for Forestry,1174.0,1603.0,82994.0
115310c,11531,c,Support Activities for Forestry,200.0,1250.0,53614.0
115310d,11531,d,Support Activities for Forestry,105.0,1464.0,67907.0
115310e,11531,e,Support Activities for Forestry,1479.0,4317.0,204515.0
115310f,11531,f,Support Activities for Forestry,114.0,4197.0,188600.0
115310g,11531,g,Support Activities for Forestry,16.0,2130.0,72640.0
115310h,11531,h,Support Activities for Forestry,1609.0,10644.0,465755.0
115310i,11531,i,Support Activities for Forestry,8.0,1038.0,26743.0
210000a,21,a,"Mining, Quarrying, and Oil and Gas Extraction",20309.0,587017.0,49397708.0
210000b,21,b,"Mining, Quarrying, and Oil and Gas Extraction",11615.0,18878.0,1298655.0
210000c,21,c,"Mining, Quarrying, and Oil and Gas Extraction",3165.0,21005.0,1198742.0
210000d,21,d,"Mining, Quarrying, and Oil and Gas Extraction",2179.0,29340.0,1838913.0
210000e,21,e,"Mining, Quarrying, and Oil and Gas Extraction",16959.0,69223.0,4336310.0
210000f,21,f,"Mining, Quarrying, and Oil and Gas Extraction",2382.0,89649.0,6274458.0
210000g,21,g,"Mining, Quarrying, and Oil and Gas Extraction",596.0,85288.0,7049918.0
210000h,21,h,"Mining, Quarrying, and Oil and Gas Extraction",19937.0,244160.0,17660686.0
210000i,21,i,"Mining, Quarrying, and Oil and Gas Extraction",372.0,342857.0,31737022.0
211000a,211,a,Oil and Gas Extraction,5760.0,122140.0,15295715.0
211000b,211,b,Oil and Gas Extraction,3913.0,6562.0,443132.0
211000c,211,c,Oil and Gas Extraction,818.0,5306.0,372284.0
211000d,211,d,Oil and Gas Extraction,427.0,5562.0,499223.0
211000e,211,e,Oil and Gas Extraction,5158.0,17430.0,1314639.0
211000f,211,f,Oil and Gas Extraction,396.0,14203.0,1590405.0
211000g,211,g,Oil and Gas Extraction,98.0,14858.0,2032911.0
211000h,211,h,Oil and Gas Extraction,5652.0,46491.0,4937955.0
211000i,211,i,Oil and Gas Extraction,108.0,75649.0,10357760.0
211100a,2111,a,Oil and Gas Extraction,5760.0,122140.0,15295715.0
211100b,2111,b,Oil and Gas Extraction,3913.0,6562.0,443132.0
211100c,2111,c,Oil and Gas Extraction,818.0,5306.0,372284.0
211100d,2111,d,Oil and Gas Extraction,427.0,5562.0,499223.0
211100e,2111,e,Oil and Gas Extraction,5158.0,17430.0,1314639.0
211100f,2111,f,Oil and Gas Extraction,396.0,14203.0,1590405.0
211100g,2111,g,Oil and Gas Extraction,98.0,14858.0,2032911.0
211100h,2111,h,Oil and Gas Extraction,5652.0,46491.0,4937955.0
211100i,2111,i,Oil and Gas Extraction,108.0,75649.0,10357760.0
211110a,21111,a,Oil and Gas Extraction,5760.0,122140.0,15295715.0
211110b,21111,b,Oil and Gas Extraction,3913.0,6562.0,443132.0
211110c,21111,c,Oil and Gas Extraction,818.0,5306.0,372284.0
211110d,21111,d,Oil and Gas Extraction,427.0,5562.0,499223.0
211110e,21111,e,Oil and Gas Extraction,5158.0,17430.0,1314639.0
211110f,21111,f,Oil and Gas Extraction,396.0,14203.0,1590405.0
211110g,21111,g,Oil and Gas Extraction,98.0,14858.0,2032911.0
211110h,21111,h,Oil and Gas Extraction,5652.0,46491.0,4937955.0
211110i,21111,i,Oil and Gas Extraction,108.0,75649.0,10357760.0
211111a,211111,a,Crude Petroleum and Natural Gas Extraction,5658.0,113404.0,14364998.0
211111b,211111,b,Crude Petroleum and Natural Gas Extraction,3859.0,6484.0,434356.0
211111c,211111,c,Crude Petroleum and Natural Gas Extraction,799.0,5188.0,364720.0
211111d,211111,d,Crude Petroleum and Natural Gas Extraction,421.0,5484.0,493936.0
211111e,211111,e,Crude Petroleum and Natural Gas Extraction,5079.0,17156.0,1293012.0
211111f,211111,f,Crude Petroleum and Natural Gas Extraction,385.0,13803.0,1557342.0
211111g,211111,g,Crude Petroleum and Natural Gas Extraction,94.0,14256.0,1970036.0
211111h,211111,h,Crude Petroleum and Natural Gas Extraction,5558.0,45215.0,4820390.0
211111i,211111,i,Crude Petroleum and Natural Gas Extraction,100.0,68189.0,9544608.0
211112a,211112,a,Natural Gas Liquid Extraction,133.0,8736.0,930717.0
211112b,211112,b,Natural Gas Liquid Extraction,55.0,78.0,8776.0
211112c,211112,c,Natural Gas Liquid Extraction,19.0,118.0,7564.0
211112d,211112,d,Natural Gas Liquid Extraction,6.0,78.0,5287.0
211112e,211112,e,Natural Gas Liquid Extraction,80.0,274.0,21627.0
211112f,211112,f,Natural Gas Liquid Extraction,11.0,400.0,33063.0
211112g,211112,g,Natural Gas Liquid Extraction,7.0,602.0,62875.0
211112h,211112,h,Natural Gas Liquid Extraction,98.0,1276.0,117565.0
211112i,211112,i,Natural Gas Liquid Extraction,35.0,7460.0,813152.0
212000a,212,a,Mining (except Oil and Gas),3623.0,173900.0,12257722.0
212000b,212,b,Mining (except Oil and Gas),1429.0,2486.0,220270.0
212000c,212,c,Mining (except Oil and Gas),644.0,4275.0,207735.0
212000d,212,d,Mining (except Oil and Gas),555.0,7443.0,400243.0
212000e,212,e,Mining (except Oil and Gas),2628.0,14204.0,828248.0
212000f,212,f,Mining (except Oil and Gas),618.0,21761.0,1296367.0
212000g,212,g,Mining (except Oil and Gas),217.0,24031.0,1640612.0
212000h,212,h,Mining (except Oil and Gas),3463.0,59996.0,3765227.0
212000i,212,i,Mining (except Oil and Gas),160.0,113904.0,8492495.0
212100a,2121,a,Coal Mining,444.0,55008.0,4076457.0
212100b,2121,b,Coal Mining,173.0,298.0,87949.0
212100c,2121,c,Coal Mining,60.0,395.0,20033.0
212100d,2121,d,Coal Mining,66.0,889.0,42017.0
212100e,2121,e,Coal Mining,299.0,1582.0,149999.0
212100f,2121,f,Coal Mining,79.0,3235.0,180987.0
212100g,2121,g,Coal Mining,34.0,6305.0,448789.0
212100h,2121,h,Coal Mining,412.0,11122.0,779775.0
212100i,2121,i,Coal Mining,32.0,43886.0,3296682.0
212110a,21211,a,Coal Mining,444.0,55008.0,4076457.0
212110b,21211,b,Coal Mining,173.0,298.0,87949.0
212110c,21211,c,Coal Mining,60.0,395.0,20033.0
212110d,21211,d,Coal Mining,66.0,889.0,42017.0
212110e,21211,e,Coal Mining,299.0,1582.0,149999.0
212110f,21211,f,Coal Mining,79.0,3235.0,180987.0
212110g,21211,g,Coal Mining,34.0,6305.0,448789.0
212110h,21211,h,Coal Mining,412.0,11122.0,779775.0
212110i,21211,i,Coal Mining,32.0,43886.0,3296682.0
212111a,212111,a,Bituminous Coal and Lignite Surface Mining,264.0,27455.0,2083513.0
212111b,212111,b,Bituminous Coal and Lignite Surface Mining,94.0,173.0,41286.0
212111c,212111,c,Bituminous Coal and Lignite Surface Mining,35.0,233.0,12999.0
212111d,212111,d,Bituminous Coal and Lignite Surface Mining,41.0,546.0,25602.0
212111e,212111,e,Bituminous Coal and Lignite Surface Mining,170.0,952.0,79887.0
212111f,212111,f,Bituminous Coal and Lignite Surface Mining,46.0,1798.0,104186.0
212111g,212111,g,Bituminous Coal and Lignite Surface Mining,21.0,3172.0,239310.0
212111h,212111,h,Bituminous Coal and Lignite Surface Mining,237.0,5922.0,423383.0
212111i,212111,i,Bituminous Coal and Lignite Surface Mining,27.0,21533.0,1660130.0
212112a,212112,a,Bituminous Coal Underground Mining,157.0,26764.0,1950003.0
212112b,212112,b,Bituminous Coal Underground Mining,56.0,80.0,41714.0
212112c,212112,c,Bituminous Coal Underground Mining,14.0,96.0,4418.0
212112d,212112,d,Bituminous Coal Underground Mining,18.0,248.0,12579.0
212112e,212112,e,Bituminous Coal Underground Mining,88.0,424.0,58711.0
212112f,212112,f,Bituminous Coal Underground Mining,31.0,1269.0,69097.0
212112g,212112,g,Bituminous Coal Underground Mining,14.0,2724.0,185890.0
212112h,212112,h,Bituminous Coal Underground Mining,133.0,4417.0,313698.0
212112i,212112,i,Bituminous Coal Underground Mining,24.0,22347.0,1636305.0
212113a,212113,a,Anthracite Mining,51.0,789.0,42941.0
212113b,212113,b,Anthracite Mining,23.0,45.0,4949.0
212113c,212113,c,Anthracite Mining,11.0,66.0,2616.0
212113d,212113,d,Anthracite Mining,7.0,95.0,3836.0
212113e,212113,e,Anthracite Mining,41.0,206.0,11401.0
212113f,212113,f,Anthracite Mining,5.0,168.0,7704.0
212113g,212113,g,Anthracite Mining,4.0,409.0,23589.0
212113h,212113,h,Anthracite Mining,50.0,783.0,42694.0
212113i,212113,i,Anthracite Mining,1.0,0.0,0.0
212200a,2122,a,Metal Ore Mining,262.0,37863.0,3187622.0
212200b,2122,b,Metal Ore Mining,135.0,169.0,15417.0
212200c,2122,c,Metal Ore Mining,35.0,220.0,19022.0
212200d,2122,d,Metal Ore Mining,23.0,309.0,30972.0
212200e,2122,e,Metal Ore Mining,193.0,698.0,65411.0
212200f,2122,f,Metal Ore Mining,26.0,933.0,69812.0
212200g,2122,g,Metal Ore Mining,18.0,3725.0,297630.0
212200h,2122,h,Metal Ore Mining,237.0,5356.0,432853.0
212200i,2122,i,Metal Ore Mining,25.0,32507.0,2754769.0
212210a,21221,a,Iron Ore Mining,16.0,5394.0,376057.0
212210b,21221,b,Iron Ore Mining,3.0,7.0,87.0
212210c,21221,c,Iron Ore Mining,4.0,26.0,1591.0
212210d,21221,d,Iron Ore Mining,1.0,0.0,0.0
212210e,21221,e,Iron Ore Mining,8.0,50.0,2407.0
212210f,21221,f,Iron Ore Mining,1.0,0.0,0.0
212210g,21221,g,Iron Ore Mining,1.0,0.0,0.0
212210h,21221,h,Iron Ore Mining,10.0,427.0,21074.0
212210i,21221,i,Iron Ore Mining,6.0,4967.0,354983.0
212220a,21222,a,Gold Ore and Silver Ore Mining,165.0,14147.0,1425575.0
212220b,21222,b,Gold Ore and Silver Ore Mining,100.0,112.0,12024.0
212220c,21222,c,Gold Ore and Silver Ore Mining,25.0,152.0,14148.0
212220d,21222,d,Gold Ore and Silver Ore Mining,13.0,165.0,21704.0
212220e,21222,e,Gold Ore and Silver Ore Mining,138.0,429.0,47876.0
