UNIQUE_ID,NAICS_CODE,FIRM_SIZE_ALPHA,DESCRIPTION,Firms,Employment,Payroll
110000a,11,a,"Agriculture, Forestry, Fishing and Hunting",21162.0,156363.0,6180991.0
110000b,11,b,"Agriculture, Forestry, Fishing and Hunting",14653.0,21582.0,881566.0
110000c,11,c,"Agriculture, Forestry, Fishing and Hunting",3424.0,22281.0,828727.0
110000d,11,d,"Agriculture, Forestry, Fishing and Hunting",1675.0,22049.0,879474.0
110000e,11,e,"Agriculture, Forestry, Fishing and Hunting",19752.0,65912.0,2589767.0
110000f,11,f,"Agriculture, Forestry, Fishing and Hunting",1115.0,40204.0,1652655.0
110000g,11,g,"Agriculture, Forestry, Fishing and Hunting",208.0,27588.0,940422.0
110000h,11,h,"Agriculture, Forestry, Fishing and Hunting",21075.0,133704.0,5182844.0
110000i,11,i,"Agriculture, Forestry, Fishing and Hunting",87.0,22659.0,998147.0
113000a,113,a,Forestry and Logging,8399.0,54183.0,2344844.0
113000b,113,b,Forestry and Logging,5041.0,8902.0,322013.0
113000c,113,c,Forestry and Logging,1871.0,12243.0,445805.0
113000d,113,d,Forestry and Logging,953.0,12564.0,498338.0
113000e,113,e,Forestry and Logging,7865.0,33709.0,1266156.0
113000f,113,f,Forestry and Logging,481.0,15276.0,695980.0
113000g,113,g,Forestry and Logging,25.0,1858.0,78741.0
113000h,113,h,Forestry and Logging,8371.0,50843.0,2040877.0
113000i,113,i,Forestry and Logging,28.0,3340.0,303967.0
113100a,1131,a,Timber Tract Operations,425.0,3024.0,184779.0
113100b,1131,b,Timber Tract Operations,296.0,465.0,19212.0
113100c,1131,c,Timber Tract Operations,66.0,411.0,19814.0
113100d,1131,d,Timber Tract Operations,27.0,363.0,14383.0
113100e,1131,e,Timber Tract Operations,389.0,1239.0,53409.0
113100f,1131,f,Timber Tract Operations,19.0,690.0,31378.0
113100g,1131,g,Timber Tract Operations,3.0,0.0,0.0
113100h,1131,h,Timber Tract Operations,411.0,1992.0,91025.0
113100i,1131,i,Timber Tract Operations,14.0,1032.0,93754.0
113110a,11311,a,Timber Tract Operations,425.0,3024.0,184779.0
113110b,11311,b,Timber Tract Operations,296.0,465.0,19212.0
113110c,11311,c,Timber Tract Operations,66.0,411.0,19814.0
113110d,11311,d,Timber Tract Operations,27.0,363.0,14383.0
113110e,11311,e,Timber Tract Operations,389.0,1239.0,53409.0
113110f,11311,f,Timber Tract Operations,19.0,690.0,31378.0
113110g,11311,g,Timber Tract Operations,3.0,0.0,0.0
113110h,11311,h,Timber Tract Operations,411.0,1992.0,91025.0
113110i,11311,i,Timber Tract Operations,14.0,1032.0,93754.0
113200a,1132,a,Forest Nurseries and Gathering of Forest Products,160.0,1510.0,53419.0
113200b,1132,b,Forest Nurseries and Gathering of Forest Products,103.0,133.0,6362.0
113200c,1132,c,Forest Nurseries and Gathering of Forest Products,28.0,183.0,4635.0
113200d,1132,d,Forest Nurseries and Gathering of Forest Products,11.0,153.0,5150.0
113200e,1132,e,Forest Nurseries and Gathering of Forest Products,142.0,469.0,16147.0
113200f,1132,f,Forest Nurseries and Gathering of Forest Products,11.0,321.0,11224.0
113200g,1132,g,Forest Nurseries and Gathering of Forest Products,4.0,513.0,8228.0
113200h,1132,h,Forest Nurseries and Gathering of Forest Products,157.0,1303.0,35599.0
113200i,1132,i,Forest Nurseries and Gathering of Forest Products,3.0,0.0,0.0
113210a,11321,a,Forest Nurseries and Gathering of Forest Products,160.0,1510.0,53419.0
113210b,11321,b,Forest Nurseries and Gathering of Forest Products,103.0,133.0,6362.0
113210c,11321,c,Forest Nurseries and Gathering of Forest Products,28.0,183.0,4635.0
113210d,11321,d,Forest Nurseries and Gathering of Forest Products,11.0,153.0,5150.0
113210e,11321,e,Forest Nurseries and Gathering of Forest Products,142.0,469.0,16147.0
113210f,11321,f,Forest Nurseries and Gathering of Forest Products,11.0,321.0,11224.0
113210g,11321,g,Forest Nurseries and Gathering of Forest Products,4.0,513.0,8228.0
113210h,11321,h,Forest Nurseries and Gathering of Forest Products,157.0,1303.0,35599.0
113210i,11321,i,Forest Nurseries and Gathering of Forest Products,3.0,0.0,0.0
113300a,1133,a,Logging,7819.0,49649.0,2106646.0
113300b,1133,b,Logging,4642.0,8304.0,296439.0
113300c,1133,c,Logging,1777.0,11649.0,421356.0
113300d,1133,d,Logging,915.0,12048.0,478805.0
113300e,1133,e,Logging,7334.0,32001.0,1196600.0
113300f,1133,f,Logging,451.0,14265.0,653378.0
113300g,1133,g,Logging,19.0,1282.0,64275.0
113300h,1133,h,Logging,7804.0,47548.0,1914253.0
113300i,1133,i,Logging,15.0,2101.0,192393.0
113310a,11331,a,Logging,7819.0,49649.0,2106646.0
113310b,11331,b,Logging,4642.0,8304.0,296439.0
113310c,11331,c,Logging,1777.0,11649.0,421356.0
113310d,11331,d,Logging,915.0,12048.0,478805.0
113310e,11331,e,Logging,7334.0,32001.0,1196600.0
113310f,11331,f,Logging,451.0,14265.0,653378.0
113310g,11331,g,Logging,19.0,1282.0,64275.0
113310h,11331,h,Logging,7804.0,47548.0,1914253.0
113310i,11331,i,Logging,15.0,2101.0,192393.0
114000a,114,a,"Fishing, Hunting and Trapping",2625.0,7467.0,383925.0
114000b,114,b,"Fishing, Hunting and Trapping",2386.0,2000.0,123079.0
114000c,114,c,"Fishing, Hunting and Trapping",132.0,879.0,38751.0
114000d,114,d,"Fishing, Hunting and Trapping",52.0,673.0,26734.0
114000e,114,e,"Fishing, Hunting and Trapping",2570.0,3552.0,188564.0
114000f,114,f,"Fishing, Hunting and Trapping",41.0,1462.0,70248.0
114000g,114,g,"Fishing, Hunting and Trapping",12.0,1989.0,97814.0
114000h,114,h,"Fishing, Hunting and Trapping",2623.0,7003.0,356626.0
114000i,114,i,"Fishing, Hunting and Trapping",2.0,0.0,0.0
114100a,1141,a,Fishing,2295.0,5977.0,338474.0
114100b,1141,b,Fishing,2138.0,0.0,111230.0
114100c,1141,c,Fishing,85.0,555.0,29235.0
114100d,1141,d,Fishing,31.0,393.0,18972.0
114100e,1141,e,Fishing,2254.0,2591.0,159437.0
114100f,1141,f,Fishing,30.0,1155.0,60380.0
114100g,1141,g,Fishing,10.0,1776.0,91632.0
114100h,1141,h,Fishing,2294.0,5522.0,311449.0
114100i,1141,i,Fishing,1.0,0.0,0.0
114110a,11411,a,Fishing,2295.0,5977.0,338474.0
114110b,11411,b,Fishing,2138.0,0.0,111230.0
114110c,11411,c,Fishing,85.0,555.0,29235.0
114110d,11411,d,Fishing,31.0,393.0,18972.0
114110e,11411,e,Fishing,2254.0,2591.0,159437.0
114110f,11411,f,Fishing,30.0,1155.0,60380.0
114110g,11411,g,Fishing,10.0,1776.0,91632.0
114110h,11411,h,Fishing,2294.0,5522.0,311449.0
114110i,11411,i,Fishing,1.0,0.0,0.0
114111a,114111,a,Finfish Fishing,1214.0,3810.0,239924.0
114111b,114111,b,Finfish Fishing,1114.0,895.0,67624.0
114111c,114111,c,Finfish Fishing,57.0,363.0,20920.0
114111d,114111,d,Finfish Fishing,20.0,0.0,0.0
114111e,114111,e,Finfish Fishing,1191.0,1510.0,102787.0
114111f,114111,f,Finfish Fishing,15.0,639.0,34423.0
114111g,114111,g,Finfish Fishing,7.0,1206.0,75689.0
114111h,114111,h,Finfish Fishing,1213.0,3355.0,212899.0
114111i,114111,i,Finfish Fishing,1.0,0.0,0.0
114112a,114112,a,Shellfish Fishing,1009.0,2031.0,92762.0
114112b,114112,b,Shellfish Fishing,959.0,0.0,41602.0
114112c,114112,c,Shellfish Fishing,23.0,159.0,6689.0
114112d,114112,d,Shellfish Fishing,10.0,131.0,4439.0
114112e,114112,e,Shellfish Fishing,992.0,0.0,52730.0
114112f,114112,f,Shellfish Fishing,14.0,479.0,24089.0
114112g,114112,g,Shellfish Fishing,3.0,570.0,15943.0
114112h,114112,h,Shellfish Fishing,1009.0,2031.0,92762.0
114119a,114119,a,Other Marine Fishing,72.0,136.0,5788.0
114119b,114119,b,Other Marine Fishing,65.0,56.0,2004.0
114119c,114119,c,Other Marine Fishing,5.0,33.0,1626.0
114119d,114119,d,Other Marine Fishing,1.0,0.0,0.0
114119e,114119,e,Other Marine Fishing,71.0,99.0,3920.0
114119f,114119,f,Other Marine Fishing,1.0,0.0,0.0
114119h,114119,h,Other Marine Fishing,72.0,136.0,5788.0
114200a,1142,a,Hunting and Trapping,330.0,1490.0,45451.0
114200b,1142,b,Hunting and Trapping,248.0,357.0,11849.0
114200c,1142,c,Hunting and Trapping,47.0,324.0,9516.0
114200d,1142,d,Hunting and Trapping,21.0,280.0,7762.0
114200e,1142,e,Hunting and Trapping,316.0,961.0,29127.0
114200f,1142,f,Hunting and Trapping,11.0,0.0,0.0
114200g,1142,g,Hunting and Trapping,2.0,0.0,0.0
114200h,1142,h,Hunting and Trapping,329.0,1481.0,45177.0
114200i,1142,i,Hunting and Trapping,1.0,0.0,0.0
114210a,11421,a,Hunting and Trapping,330.0,1490.0,45451.0
114210b,11421,b,Hunting and Trapping,248.0,357.0,11849.0
114210c,11421,c,Hunting and Trapping,47.0,324.0,9516.0
114210d,11421,d,Hunting and Trapping,21.0,280.0,7762.0
114210e,11421,e,Hunting and Trapping,316.0,961.0,29127.0
114210f,11421,f,Hunting and Trapping,11.0,0.0,0.0
114210g,11421,g,Hunting and Trapping,2.0,0.0,0.0
114210h,11421,h,Hunting and Trapping,329.0,1481.0,45177.0
114210i,11421,i,Hunting and Trapping,1.0,0.0,0.0
115000a,115,a,Support Activities for Agriculture and Forestry,10142.0,94713.0,3452222.0
115000b,115,b,Support Activities for Agriculture and Forestry,7226.0,10680.0,436474.0
115000c,115,c,Support Activities for Agriculture and Forestry,1421.0,9159.0,344171.0
115000d,115,d,Support Activities for Agriculture and Forestry,670.0,8812.0,354402.0
115000e,115,e,Support Activities for Agriculture and Forestry,9317.0,28651.0,1135047.0
115000f,115,f,Support Activities for Agriculture and Forestry,595.0,23466.0,886427.0
115000g,115,g,Support Activities for Agriculture and Forestry,172.0,23741.0,763867.0
115000h,115,h,Support Activities for Agriculture and Forestry,10084.0,75858.0,2785341.0
115000i,115,i,Support Activities for Agriculture and Forestry,58.0,18855.0,666881.0
115100a,1151,a,Support Activities for Crop Production,4353.0,65085.0,2406912.0
115100b,1151,b,Support Activities for Crop Production,2748.0,3936.0,228134.0
115100c,1151,c,Support Activities for Crop Production,665.0,4349.0,207439.0
115100d,1151,d,Support Activities for Crop Production,377.0,4975.0,219861.0
115100e,1151,e,Support Activities for Crop Production,3790.0,13260.0,655434.0
115100f,1151,f,Support Activities for Crop Production,386.0,15694.0,605286.0
115100g,1151,g,Support Activities for Crop Production,136.0,18663.0,552701.0
115100h,1151,h,Support Activities for Crop Production,4312.0,47617.0,1813421.0
115100i,1151,i,Support Activities for Crop Production,41.0,17468.0,593491.0
115110a,11511,a,Support Activities for Crop Production,4353.0,65085.0,2406912.0
115110b,11511,b,Support Activities for Crop Production,2748.0,3936.0,228134.0
115110c,11511,c,Support Activities for Crop Production,665.0,4349.0,207439.0
115110d,11511,d,Support Activities for Crop Production,377.0,4975.0,219861.0
115110e,11511,e,Support Activities for Crop Production,3790.0,13260.0,655434.0
115110f,11511,f,Support Activities for Crop Production,386.0,15694.0,605286.0
115110g,11511,g,Support Activities for Crop Production,136.0,18663.0,552701.0
115110h,11511,h,Support Activities for Crop Production,4312.0,47617.0,1813421.0
115110i,11511,i,Support Activities for Crop Production,41.0,17468.0,593491.0
115111a,115111,a,Cotton Ginning,216.0,2296.0,105014.0
115111b,115111,b,Cotton Ginning,72.0,154.0,10777.0
115111c,115111,c,Cotton Ginning,57.0,359.0,20997.0
115111d,115111,d,Cotton Ginning,49.0,668.0,30691.0
115111e,115111,e,Cotton Ginning,178.0,1181.0,62465.0
115111f,115111,f,Cotton Ginning,30.0,923.0,36478.0
115111g,115111,g,Cotton Ginning,4.0,0.0,2430.0
115111h,115111,h,Cotton Ginning,212.0,2158.0,101373.0
115111i,115111,i,Cotton Ginning,4.0,0.0,0.0
115112a,115112,a,"Soil Preparation, Planting, and Cultivating",2068.0,10330.0,482380.0
115112b,115112,b,"Soil Preparation, Planting, and Cultivating",1500.0,2230.0,116244.0
115112c,115112,c,"Soil Preparation, Planting, and Cultivating",323.0,2092.0,98084.0
115112d,115112,d,"Soil Preparation, Planting, and Cultivating",136.0,1760.0,73600.0
115112e,115112,e,"Soil Preparation, Planting, and Cultivating",1959.0,6082.0,287928.0
115112f,115112,f,"Soil Preparation, Planting, and Cultivating",83.0,2572.0,131444.0
115112g,115112,g,"Soil Preparation, Planting, and Cultivating",23.0,1627.0,61004.0
115112h,115112,h,"Soil Preparation, Planting, and Cultivating",2065.0,10281.0,480376.0
115112i,115112,i,"Soil Preparation, Planting, and Cultivating",3.0,0.0,0.0
115113a,115113,a,"Crop Harvesting, Primarily by Machine",313.0,2196.0,88028.0
115113b,115113,b,"Crop Harvesting, Primarily by Machine",225.0,299.0,16451.0
115113c,115113,c,"Crop Harvesting, Primarily by Machine",39.0,260.0,9583.0
115113d,115113,d,"Crop Harvesting, Primarily by Machine",21.0,284.0,10634.0
115113e,115113,e,"Crop Harvesting, Primarily by Machine",285.0,843.0,36668.0
115113f,115113,f,"Crop Harvesting, Primarily by Machine",18.0,809.0,33384.0
115113g,115113,g,"Crop Harvesting, Primarily by Machine",9.0,543.0,17972.0
115113h,115113,h,"Crop Harvesting, Primarily by Machine",312.0,2195.0,88024.0
115113i,115113,i,"Crop Harvesting, Primarily by Machine",1.0,0.0,0.0
115114a,115114,a,Postharvest Crop Activities (except Cotton Ginning),777.0,34047.0,1239081.0
115114b,115114,b,Postharvest Crop Activities (except Cotton Ginning),288.0,444.0,30624.0
115114c,115114,c,Postharvest Crop Activities (except Cotton Ginning),124.0,842.0,36607.0
115114d,115114,d,Postharvest Crop Activities (except Cotton Ginning),101.0,1326.0,62366.0
115114e,115114,e,Postharvest Crop Activities (except Cotton Ginning),513.0,2612.0,129597.0
115114f,115114,f,Postharvest Crop Activities (except Cotton Ginning),159.0,7474.0,265710.0
115114g,115114,g,Postharvest Crop Activities (except Cotton Ginning),72.0,10721.0,335336.0
115114h,115114,h,Postharvest Crop Activities (except Cotton Ginning),744.0,20807.0,730643.0
115114i,115114,i,Postharvest Crop Activities (except Cotton Ginning),33.0,13240.0,508438.0
115115a,115115,a,Farm Labor Contractors and Crew Leaders,457.0,11506.0,269222.0
115115b,115115,b,Farm Labor Contractors and Crew Leaders,281.0,282.0,26380.0
115115c,115115,c,Farm Labor Contractors and Crew Leaders,58.0,385.0,19893.0
115115d,115115,d,Farm Labor Contractors and Crew Leaders,33.0,430.0,20534.0
115115e,115115,e,Farm Labor Contractors and Crew Leaders,372.0,1097.0,66807.0
115115f,115115,f,Farm Labor Contractors and Crew Leaders,60.0,2382.0,71950.0
115115g,115115,g,Farm Labor Contractors and Crew Leaders,22.0,4567.0,88337.0
115115h,115115,h,Farm Labor Contractors and Crew Leaders,454.0,8046.0,227094.0
115115i,115115,i,Farm Labor Contractors and Crew Leaders,3.0,3460.0,42128.0
115116a,115116,a,Farm Management Services,537.0,4710.0,223187.0
115116b,115116,b,Farm Management Services,383.0,527.0,27658.0
115116c,115116,c,Farm Management Services,64.0,411.0,22275.0
115116d,115116,d,Farm Management Services,37.0,507.0,22036.0
115116e,115116,e,Farm Management Services,484.0,1445.0,71969.0
115116f,115116,f,Farm Management Services,38.0,1534.0,66320.0
115116g,115116,g,Farm Management Services,11.0,1151.0,47622.0
115116h,115116,h,Farm Management Services,533.0,4130.0,185911.0
115116i,115116,i,Farm Management Services,4.0,580.0,37276.0
115200a,1152,a,Support Activities for Animal Production,4238.0,19137.0,612183.0
115200b,1152,b,Support Activities for Animal Production,3327.0,5151.0,130482.0
115200c,1152,c,Support Activities for Animal Production,575.0,3633.0,89655.0
115200d,1152,d,Support Activities for Animal Production,192.0,2435.0,74481.0
115200e,1152,e,Support Activities for Animal Production,4094.0,11219.0,294618.0
115200f,1152,f,Support Activities for Animal Production,106.0,3702.0,118656.0
115200g,1152,g,Support Activities for Animal Production,24.0,3169.0,149415.0
115200h,1152,h,Support Activities for Animal Production,4224.0,18090.0,562689.0
115200i,1152,i,Support Activities for Animal Production,14.0,1047.0,49494.0
115210a,11521,a,Support Activities for Animal Production,4238.0,19137.0,612183.0
115210b,11521,b,Support Activities for Animal Production,3327.0,5151.0,130482.0
115210c,11521,c,Support Activities for Animal Production,575.0,3633.0,89655.0
115210d,11521,d,Support Activities for Animal Production,192.0,2435.0,74481.0
115210e,11521,e,Support Activities for Animal Production,4094.0,11219.0,294618.0
115210f,11521,f,Support Activities for Animal Production,106.0,3702.0,118656.0
115210g,11521,g,Support Activities for Animal Production,24.0,3169.0,149415.0
115210h,11521,h,Support Activities for Animal Production,4224.0,18090.0,562689.0
115210i,11521,i,Support Activities for Animal Production,14.0,1047.0,49494.0
115300a,1153,a,Support Activities for Forestry,1557.0,10491.0,433127.0
115300b,1153,b,Support Activities for Forestry,1151.0,1593.0,77858.0
115300c,1153,c,Support Activities for Forestry,181.0,1177.0,47077.0
115300d,1153,d,Support Activities for Forestry,101.0,1402.0,60060.0
115300e,1153,e,Support Activities for Forestry,1433.0,4172.0,184995.0
115300f,1153,f,Support Activities for Forestry,104.0,4070.0,162485.0
115300g,1153,g,Support Activities for Forestry,13.0,1909.0,61751.0
115300h,1153,h,Support Activities for Forestry,1550.0,10151.0,409231.0
115300i,1153,i,Support Activities for Forestry,7.0,0.0,0.0
115310a,11531,a,Support Activities for Forestry,1557.0,10491.0,433127.0
115310b,11531,b,Support Activities for Forestry,1151.0,1593.0,77858.0
115310c,11531,c,Support Activities for Forestry,181.0,1177.0,47077.0
115310d,11531,d,Support Activities for Forestry,101.0,1402.0,60060.0
115310e,11531,e,Support Activities for Forestry,1433.0,4172.0,184995.0
115310f,11531,f,Support Activities for Forestry,104.0,4070.0,162485.0
115310g,11531,g,Support Activities for Forestry,13.0,1909.0,61751.0
115310h,11531,h,Support Activities for Forestry,1550.0,10151.0,409231.0
115310i,11531,i,Support Activities for Forestry,7.0,0.0,0.0
210000a,21,a,"Mining, Quarrying, and Oil and Gas Extraction",22770.0,758971.0,70645845.0
210000b,21,b,"Mining, Quarrying, and Oil and Gas Extraction",13061.0,20694.0,1569692.0
210000c,21,c,"Mining, Quarrying, and Oil and Gas Extraction",3242.0,21464.0,1328300.0
210000d,21,d,"Mining, Quarrying, and Oil and Gas Extraction",2463.0,33110.0,2172641.0
210000e,21,e,"Mining, Quarrying, and Oil and Gas Extraction",18766.0,75268.0,5070633.0
210000f,21,f,"Mining, Quarrying, and Oil and Gas Extraction",2841.0,111285.0,8798932.0
210000g,21,g,"Mining, Quarrying, and Oil and Gas Extraction",769.0,122650.0,10800122.0
210000h,21,h,"Mining, Quarrying, and Oil and Gas Extraction",22376.0,309203.0,24669687.0
210000i,21,i,"Mining, Quarrying, and Oil and Gas Extraction",394.0,449768.0,45976158.0
211000a,211,a,Oil and Gas Extraction,6646.0,137839.0,18856363.0
211000b,211,b,Oil and Gas Extraction,4518.0,7557.0,571535.0
211000c,211,c,Oil and Gas Extraction,981.0,6475.0,486190.0
211000d,211,d,Oil and Gas Extraction,494.0,6491.0,577632.0
211000e,211,e,Oil and Gas Extraction,5993.0,20523.0,1635357.0
211000f,211,f,Oil and Gas Extraction,434.0,16203.0,2089655.0
211000g,211,g,Oil and Gas Extraction,112.0,17671.0,2633504.0
211000h,211,h,Oil and Gas Extraction,6539.0,54397.0,6358516.0
211000i,211,i,Oil and Gas Extraction,107.0,83442.0,12497847.0
211100a,2111,a,Oil and Gas Extraction,6646.0,137839.0,18856363.0
211100b,2111,b,Oil and Gas Extraction,4518.0,7557.0,571535.0
211100c,2111,c,Oil and Gas Extraction,981.0,6475.0,486190.0
211100d,2111,d,Oil and Gas Extraction,494.0,6491.0,577632.0
211100e,2111,e,Oil and Gas Extraction,5993.0,20523.0,1635357.0
211100f,2111,f,Oil and Gas Extraction,434.0,16203.0,2089655.0
211100g,2111,g,Oil and Gas Extraction,112.0,17671.0,2633504.0
211100h,2111,h,Oil and Gas Extraction,6539.0,54397.0,6358516.0
211100i,2111,i,Oil and Gas Extraction,107.0,83442.0,12497847.0
211110a,21111,a,Oil and Gas Extraction,6646.0,137839.0,18856363.0
211110b,21111,b,Oil and Gas Extraction,4518.0,7557.0,571535.0
211110c,21111,c,Oil and Gas Extraction,981.0,6475.0,486190.0
211110d,21111,d,Oil and Gas Extraction,494.0,6491.0,577632.0
211110e,21111,e,Oil and Gas Extraction,5993.0,20523.0,1635357.0
211110f,21111,f,Oil and Gas Extraction,434.0,16203.0,2089655.0
211110g,21111,g,Oil and Gas Extraction,112.0,17671.0,2633504.0
211110h,21111,h,Oil and Gas Extraction,6539.0,54397.0,6358516.0
211110i,21111,i,Oil and Gas Extraction,107.0,83442.0,12497847.0
211111a,211111,a,Crude Petroleum and Natural Gas Extraction,6532.0,126666.0,17603605.0
211111b,211111,b,Crude Petroleum and Natural Gas Extraction,4457.0,7445.0,560311.0
211111c,211111,c,Crude Petroleum and Natural Gas Extraction,965.0,6377.0,479196.0
211111d,211111,d,Crude Petroleum and Natural Gas Extraction,485.0,6388.0,570792.0
211111e,211111,e,Crude Petroleum and Natural Gas Extraction,5907.0,20210.0,1610299.0
211111f,211111,f,Crude Petroleum and Natural Gas Extraction,423.0,15688.0,2040211.0
211111g,211111,g,Crude Petroleum and Natural Gas Extraction,106.0,16640.0,2549409.0
211111h,211111,h,Crude Petroleum and Natural Gas Extraction,6436.0,52538.0,6199919.0
211111i,211111,i,Crude Petroleum and Natural Gas Extraction,96.0,74128.0,11403686.0
211112a,211112,a,Natural Gas Liquid Extraction,149.0,11173.0,1252758.0
211112b,211112,b,Natural Gas Liquid Extraction,62.0,0.0,11224.0
211112c,211112,c,Natural Gas Liquid Extraction,16.0,98.0,6994.0
211112d,211112,d,Natural Gas Liquid Extraction,9.0,103.0,6840.0
211112e,211112,e,Natural Gas Liquid Extraction,87.0,313.0,25058.0
211112f,211112,f,Natural Gas Liquid Extraction,13.0,515.0,49444.0
211112g,211112,g,Natural Gas Liquid Extraction,9.0,1031.0,84095.0
211112h,211112,h,Natural Gas Liquid Extraction,109.0,1859.0,158597.0
211112i,211112,i,Natural Gas Liquid Extraction,40.0,9314.0,1094161.0
212000a,212,a,Mining (except Oil and Gas),3812.0,197873.0,14720118.0
212000b,212,b,Mining (except Oil and Gas),1596.0,2789.0,207650.0
212000c,212,c,Mining (except Oil and Gas),623.0,4111.0,200389.0
212000d,212,d,Mining (except Oil and Gas),581.0,7649.0,418249.0
212000e,212,e,Mining (except Oil and Gas),2800.0,14549.0,826288.0
212000f,212,f,Mining (except Oil and Gas),621.0,22391.0,1368482.0
212000g,212,g,Mining (except Oil and Gas),234.0,29259.0,2017305.0
212000h,212,h,Mining (except Oil and Gas),3655.0,66199.0,4212075.0
212000i,212,i,Mining (except Oil and Gas),157.0,131674.0,10508043.0
212100a,2121,a,Coal Mining,525.0,76572.0,6173417.0
212100b,2121,b,Coal Mining,174.0,318.0,56856.0
212100c,2121,c,Coal Mining,65.0,430.0,20864.0
212100d,2121,d,Coal Mining,84.0,1149.0,62231.0
212100e,2121,e,Coal Mining,323.0,1897.0,139951.0
212100f,2121,f,Coal Mining,117.0,5149.0,341920.0
212100g,2121,g,Coal Mining,46.0,9187.0,684091.0
212100h,2121,h,Coal Mining,486.0,16233.0,1165962.0
212100i,2121,i,Coal Mining,39.0,60339.0,5007455.0
212110a,21211,a,Coal Mining,525.0,76572.0,6173417.0
212110b,21211,b,Coal Mining,174.0,318.0,56856.0
212110c,21211,c,Coal Mining,65.0,430.0,20864.0
212110d,21211,d,Coal Mining,84.0,1149.0,62231.0
212110e,21211,e,Coal Mining,323.0,1897.0,139951.0
212110f,21211,f,Coal Mining,117.0,5149.0,341920.0
212110g,21211,g,Coal Mining,46.0,9187.0,684091.0
212110h,21211,h,Coal Mining,486.0,16233.0,1165962.0
212110i,21211,i,Coal Mining,39.0,60339.0,5007455.0
212111a,212111,a,Bituminous Coal and Lignite Surface Mining,311.0,34098.0,2639147.0
212111b,212111,b,Bituminous Coal and Lignite Surface Mining,99.0,184.0,16115.0
212111c,212111,c,Bituminous Coal and Lignite Surface Mining,41.0,268.0,11662.0
212111d,212111,d,Bituminous Coal and Lignite Surface Mining,44.0,595.0,30451.0
212111e,212111,e,Bituminous Coal and Lignite Surface Mining,184.0,1047.0,58228.0
212111f,212111,f,Bituminous Coal and Lignite Surface Mining,68.0,2886.0,173144.0
212111g,212111,g,Bituminous Coal and Lignite Surface Mining,26.0,4601.0,347782.0
212111h,212111,h,Bituminous Coal and Lignite Surface Mining,278.0,8534.0,579154.0
212111i,212111,i,Bituminous Coal and Lignite Surface Mining,33.0,25564.0,2059993.0
212112a,212112,a,Bituminous Coal Underground Mining,195.0,41652.0,3493074.0
212112b,212112,b,Bituminous Coal Underground Mining,51.0,76.0,38464.0
212112c,212112,c,Bituminous Coal Underground Mining,15.0,102.0,6620.0
212112d,212112,d,Bituminous Coal Underground Mining,34.0,477.0,28095.0
212112e,212112,e,Bituminous Coal Underground Mining,100.0,655.0,73179.0
212112f,212112,f,Bituminous Coal Underground Mining,47.0,1945.0,153287.0
212112g,212112,g,Bituminous Coal Underground Mining,21.0,4285.0,319606.0
212112h,212112,h,Bituminous Coal Underground Mining,168.0,6885.0,546072.0
212112i,212112,i,Bituminous Coal Underground Mining,27.0,34767.0,2947002.0
212113a,212113,a,Anthracite Mining,49.0,822.0,41196.0
212113b,212113,b,Anthracite Mining,24.0,58.0,2277.0
212113c,212113,c,Anthracite Mining,9.0,60.0,2582.0
212113d,212113,d,Anthracite Mining,6.0,77.0,3685.0
212113e,212113,e,Anthracite Mining,39.0,195.0,8544.0
212113f,212113,f,Anthracite Mining,6.0,0.0,0.0
212113g,212113,g,Anthracite Mining,3.0,301.0,16703.0
212113h,212113,h,Anthracite Mining,48.0,814.0,40736.0
212113i,212113,i,Anthracite Mining,1.0,0.0,0.0
212200a,2122,a,Metal Ore Mining,302.0,41926.0,3654616.0
212200b,2122,b,Metal Ore Mining,156.0,236.0,20720.0
212200c,2122,c,Metal Ore Mining,28.0,172.0,18129.0
212200d,2122,d,Metal Ore Mining,32.0,409.0,38678.0
212200e,2122,e,Metal Ore Mining,216.0,817.0,77527.0
212200f,2122,f,Metal Ore Mining,37.0,1552.0,131283.0
212200g,2122,g,Metal Ore Mining,23.0,5806.0,424439.0
212200h,2122,h,Metal Ore Mining,276.0,8175.0,633249.0
212200i,2122,i,Metal Ore Mining,26.0,33751.0,3021367.0
212210a,21221,a,Iron Ore Mining,16.0,6293.0,572312.0
212210b,21221,b,Iron Ore Mining,4.0,0.0,0.0
212210c,21221,c,Iron Ore Mining,2.0,0.0,0.0
212210d,21221,d,Iron Ore Mining,1.0,0.0,0.0
212210e,21221,e,Iron Ore Mining,7.0,38.0,2827.0
212210f,21221,f,Iron Ore Mining,2.0,0.0,0.0
212210g,21221,g,Iron Ore Mining,2.0,0.0,0.0
212210h,21221,h,Iron Ore Mining,11.0,308.0,21680.0
212210i,21221,i,Iron Ore Mining,5.0,5985.0,550632.0
212220a,21222,a,Gold Ore and Silver Ore Mining,189.0,15548.0,1434652.0
212220b,21222,b,Gold Ore and Silver Ore Mining,109.0,161.0,16274.0
212220c,21222,c,Gold Ore and Silver Ore Mining,21.0,129.0,15338.0
212220d,21222,d,Gold Ore and Silver Ore Mining,17.0,218.0,25720.0
212220e,21222,e,Gold Ore and Silver Ore Mining,147.0,508.0,57332.0
212220f,21222,f,Gold Ore and Silver Ore Mining,22.0,899.0,62613.0
212220g,21222,g,Gold Ore and Silver Ore Mining,12.0,3250.0,255166.0
