UNIQUE_ID,NAICS_CODE,FIRM_SIZE_ALPHA,DESCRIPTION,Firms,Employment,Payroll
238220h,23822,h,"Plumbing, Heating, and Air-Conditioning Contractors",104599,942631,59895638
238220i,23822,i,"Plumbing, Heating, and Air-Conditioning Contractors",177,181608,15386187
238290a,23829,a,Other Building Equipment Contractors,6588,139415,11551767
238290b,23829,b,Other Building Equipment Contractors,3293,5697,345522
238290c,23829,c,Other Building Equipment Contractors,1213,8163,466020
238290d,23829,d,Other Building Equipment Contractors,935,12693,852328
238290e,23829,e,Other Building Equipment Contractors,5441,26553,1663870
238290f,23829,f,Other Building Equipment Contractors,908,35045,2661539
238290g,23829,g,Other Building Equipment Contractors,180,28753,2305928
238290h,23829,h,Other Building Equipment Contractors,6529,90351,6631337
238290i,23829,i,Other Building Equipment Contractors,59,49064,4920430
238300a,2383,a,Building Finishing Contractors,123490,821508,45609107
238300b,2383,b,Building Finishing Contractors,88935,136198,6028765
238300c,2383,c,Building Finishing Contractors,17827,116084,5284744
238300d,2383,d,Building Finishing Contractors,9428,125813,6521267
238300e,2383,e,Building Finishing Contractors,116190,378095,17834776
238300f,2383,f,Building Finishing Contractors,6437,236730,14266407
238300g,2383,g,Building Finishing Contractors,761,121843,8079587
238300h,2383,h,Building Finishing Contractors,123388,736668,40180770
238300i,2383,i,Building Finishing Contractors,102,84840,5428337
238310a,23831,a,Drywall and Insulation Contractors,19339,256691,15174814
238310b,23831,b,Drywall and Insulation Contractors,11966,19223,971475
238310c,23831,c,Drywall and Insulation Contractors,3067,20272,940106
238310d,23831,d,Drywall and Insulation Contractors,2036,27474,1438798
238310e,23831,e,Drywall and Insulation Contractors,17069,66969,3350379
238310f,23831,f,Drywall and Insulation Contractors,1878,74172,4331276
238310g,23831,g,Drywall and Insulation Contractors,344,61862,4081526
238310h,23831,h,Drywall and Insulation Contractors,19291,203003,11763181
238310i,23831,i,Drywall and Insulation Contractors,48,53688,3411633
238320a,23832,a,Painting and Wall Covering Contractors,37113,190949,9606598
238320b,23832,b,Painting and Wall Covering Contractors,27748,41729,1782933
238320c,23832,c,Painting and Wall Covering Contractors,5299,34345,1457034
238320d,23832,d,Painting and Wall Covering Contractors,2428,32082,1565777
238320e,23832,e,Painting and Wall Covering Contractors,35475,108156,4805744
238320f,23832,f,Painting and Wall Covering Contractors,1511,54660,3188771
238320g,23832,g,Painting and Wall Covering Contractors,118,17572,1084823
238320h,23832,h,Painting and Wall Covering Contractors,37104,180388,9079338
238320i,23832,i,Painting and Wall Covering Contractors,9,10561,527260
238330a,23833,a,Flooring Contractors,17399,82715,4580903
238330b,23833,b,Flooring Contractors,13486,20677,853735
238330c,23833,c,Flooring Contractors,2222,14285,678305
238330d,23833,d,Flooring Contractors,1033,13773,754415
238330e,23833,e,Flooring Contractors,16741,48735,2286455
238330f,23833,f,Flooring Contractors,582,20409,1337762
238330g,23833,g,Flooring Contractors,67,10129,719634
238330h,23833,h,Flooring Contractors,17390,79273,4343851
238330i,23833,i,Flooring Contractors,9,3442,237052
238340a,23834,a,Tile and Terrazzo Contractors,10476,58366,3147756
238340b,23834,b,Tile and Terrazzo Contractors,7487,11331,476922
238340c,23834,c,Tile and Terrazzo Contractors,1501,9973,462520
238340d,23834,d,Tile and Terrazzo Contractors,896,12022,622835
238340e,23834,e,Tile and Terrazzo Contractors,9884,33326,1562277
238340f,23834,f,Tile and Terrazzo Contractors,549,19018,1133078
238340g,23834,g,Tile and Terrazzo Contractors,36,4944,329840
238340h,23834,h,Tile and Terrazzo Contractors,10469,57288,3025195
238340i,23834,i,Tile and Terrazzo Contractors,7,1078,122561
238350a,23835,a,Finish Carpentry Contractors,31618,161844,8868773
238350b,23835,b,Finish Carpentry Contractors,23639,35979,1552053
238350c,23835,c,Finish Carpentry Contractors,4391,28290,1309666
238350d,23835,d,Finish Carpentry Contractors,2222,29501,1557304
238350e,23835,e,Finish Carpentry Contractors,30252,93770,4419023
238350f,23835,f,Finish Carpentry Contractors,1223,43017,2715013
238350g,23835,g,Finish Carpentry Contractors,110,14615,1008927
238350h,23835,h,Finish Carpentry Contractors,31585,151402,8142963
238350i,23835,i,Finish Carpentry Contractors,33,10442,725810
238390a,23839,a,Other Building Finishing Contractors,7579,70943,4230263
238390b,23839,b,Other Building Finishing Contractors,4609,7259,391647
238390c,23839,c,Other Building Finishing Contractors,1347,8919,437113
238390d,23839,d,Other Building Finishing Contractors,815,10961,582138
238390e,23839,e,Other Building Finishing Contractors,6771,27139,1410898
238390f,23839,f,Other Building Finishing Contractors,700,25454,1560507
238390g,23839,g,Other Building Finishing Contractors,94,12721,854837
238390h,23839,h,Other Building Finishing Contractors,7565,65314,3826242
238390i,23839,i,Other Building Finishing Contractors,14,5629,404021
238900a,2389,a,Other Specialty Trade Contractors,75915,688771,45970969
238900b,2389,b,Other Specialty Trade Contractors,48439,72333,4566080
238900c,2389,c,Other Specialty Trade Contractors,12489,81959,4458357
238900d,2389,d,Other Specialty Trade Contractors,7768,104168,6348158
238900e,2389,e,Other Specialty Trade Contractors,68696,258460,15372595
238900f,2389,f,Other Specialty Trade Contractors,6340,238629,16672215
238900g,2389,g,Other Specialty Trade Contractors,734,114911,8728176
238900h,2389,h,Other Specialty Trade Contractors,75770,612000,40772986
238900i,2389,i,Other Specialty Trade Contractors,145,76771,5197983
238910a,23891,a,Site Preparation Contractors,38433,413063,28518720
238910b,23891,b,Site Preparation Contractors,23205,36420,2133380
238910c,23891,c,Site Preparation Contractors,6392,41958,2315502
238910d,23891,d,Site Preparation Contractors,4241,57289,3597193
238910e,23891,e,Site Preparation Contractors,33838,135667,8046075
238910f,23891,f,Site Preparation Contractors,3977,155578,11100393
238910g,23891,g,Site Preparation Contractors,523,85561,6554815
238910h,23891,h,Site Preparation Contractors,38338,376806,25701283
238910i,23891,i,Site Preparation Contractors,95,36257,2817437
238990a,23899,a,All Other Specialty Trade Contractors,37500,275708,17452249
238990b,23899,b,All Other Specialty Trade Contractors,25234,35913,2432700
238990c,23899,c,All Other Specialty Trade Contractors,6097,40001,2142855
238990d,23899,d,All Other Specialty Trade Contractors,3527,46879,2750965
238990e,23899,e,All Other Specialty Trade Contractors,34858,122793,7326520
238990f,23899,f,All Other Specialty Trade Contractors,2370,83051,5571822
238990g,23899,g,All Other Specialty Trade Contractors,216,29350,2173361
238990h,23899,h,All Other Specialty Trade Contractors,37444,235194,15071703
238990i,23899,i,All Other Specialty Trade Contractors,56,40514,2380546
311000a,311,a,Food Manufacturing,24992,1604515,82786991
311000b,311,b,Food Manufacturing,10290,17193,825338
311000c,311,c,Food Manufacturing,4623,30791,936054
311000d,311,d,Food Manufacturing,3856,52296,1780716
311000e,311,e,Food Manufacturing,18769,100280,3542108
311000f,311,f,Food Manufacturing,4229,162803,6996065
311000g,311,g,Food Manufacturing,1362,237404,12904414
311000h,311,h,Food Manufacturing,24360,500487,23442587
311000i,311,i,Food Manufacturing,632,1104028,59344404
311100a,3111,a,Animal Food Manufacturing,1188,57415,3638846
311100b,3111,b,Animal Food Manufacturing,371,679,46555
311100c,3111,c,Animal Food Manufacturing,188,1269,54033
311100d,3111,d,Animal Food Manufacturing,215,2936,145179
311100e,3111,e,Animal Food Manufacturing,774,4884,245767
311100f,3111,f,Animal Food Manufacturing,236,8552,503633
311100g,3111,g,Animal Food Manufacturing,100,11926,725471
311100h,3111,h,Animal Food Manufacturing,1110,25362,1474871
311100i,3111,i,Animal Food Manufacturing,78,32053,2163975
311110a,31111,a,Animal Food Manufacturing,1188,57415,3638846
311110b,31111,b,Animal Food Manufacturing,371,679,46555
311110c,31111,c,Animal Food Manufacturing,188,1269,54033
311110d,31111,d,Animal Food Manufacturing,215,2936,145179
311110e,31111,e,Animal Food Manufacturing,774,4884,245767
311110f,31111,f,Animal Food Manufacturing,236,8552,503633
311110g,31111,g,Animal Food Manufacturing,100,11926,725471
311110h,31111,h,Animal Food Manufacturing,1110,25362,1474871
311110i,31111,i,Animal Food Manufacturing,78,32053,2163975
311111a,311111,a,Dog and Cat Food Manufacturing,328,26316,1789414
311111b,311111,b,Dog and Cat Food Manufacturing,136,197,21822
311111c,311111,c,Dog and Cat Food Manufacturing,45,282,10720
311111d,311111,d,Dog and Cat Food Manufacturing,46,649,30810
311111e,311111,e,Dog and Cat Food Manufacturing,227,1128,63352
311111f,311111,f,Dog and Cat Food Manufacturing,43,1762,110577
311111g,311111,g,Dog and Cat Food Manufacturing,34,5579,305860
311111h,311111,h,Dog and Cat Food Manufacturing,304,8469,479789
311111i,311111,i,Dog and Cat Food Manufacturing,24,17847,1309625
311119a,311119,a,Other Animal Food Manufacturing,869,31099,1849432
311119b,311119,b,Other Animal Food Manufacturing,235,482,24733
311119c,311119,c,Other Animal Food Manufacturing,143,987,43313
311119d,311119,d,Other Animal Food Manufacturing,169,2287,114369
311119e,311119,e,Other Animal Food Manufacturing,547,3756,182415
311119f,311119,f,Other Animal Food Manufacturing,193,6790,393056
311119g,311119,g,Other Animal Food Manufacturing,69,6347,419611
311119h,311119,h,Other Animal Food Manufacturing,809,16893,995082
311119i,311119,i,Other Animal Food Manufacturing,60,14206,854350
311200a,3112,a,Grain and Oilseed Milling,561,57605,4003880
311200b,3112,b,Grain and Oilseed Milling,167,304,19364
311200c,3112,c,Grain and Oilseed Milling,71,465,21608
311200d,3112,d,Grain and Oilseed Milling,89,1300,68112
311200e,3112,e,Grain and Oilseed Milling,327,2069,109084
311200f,3112,f,Grain and Oilseed Milling,107,4426,230296
311200g,3112,g,Grain and Oilseed Milling,59,8453,622876
311200h,3112,h,Grain and Oilseed Milling,493,14948,962256
311200i,3112,i,Grain and Oilseed Milling,68,42657,3041624
311210a,31121,a,Flour Milling and Malt Manufacturing,280,20054,1249384
311210b,31121,b,Flour Milling and Malt Manufacturing,66,113,10322
311210c,31121,c,Flour Milling and Malt Manufacturing,29,182,7213
311210d,31121,d,Flour Milling and Malt Manufacturing,50,765,39854
311210e,31121,e,Flour Milling and Malt Manufacturing,145,1060,57389
311210f,31121,f,Flour Milling and Malt Manufacturing,65,2721,137655
311210g,31121,g,Flour Milling and Malt Manufacturing,38,5660,366549
311210h,31121,h,Flour Milling and Malt Manufacturing,248,9441,561593
311210i,31121,i,Flour Milling and Malt Manufacturing,32,10613,687791
311211a,311211,a,Flour Milling,197,13887,900621
311211b,311211,b,Flour Milling,40,68,5929
311211c,311211,c,Flour Milling,17,103,4488
311211d,311211,d,Flour Milling,42,640,28164
311211e,311211,e,Flour Milling,99,811,38581
311211f,311211,f,Flour Milling,47,1880,94877
311211g,311211,g,Flour Milling,26,3481,229732
311211h,311211,h,Flour Milling,172,6172,363190
311211i,311211,i,Flour Milling,25,7715,537431
311212a,311212,a,Rice Milling,59,5334,287909
311212b,311212,b,Rice Milling,14,25,3807
311212c,311212,c,Rice Milling,6,39,1520
311212d,311212,d,Rice Milling,6,102,10816
311212e,311212,e,Rice Milling,26,166,16143
311212f,311212,f,Rice Milling,16,805,39454
311212g,311212,g,Rice Milling,9,1546,86200
311212h,311212,h,Rice Milling,51,2517,141797
311212i,311212,i,Rice Milling,8,2817,146112
311213a,311213,a,Malt Manufacturing,27,833,60854
311213b,311213,b,Malt Manufacturing,12,20,586
311213c,311213,c,Malt Manufacturing,6,40,1205
311213e,311213,e,Malt Manufacturing,20,83,2665
311213g,311213,g,Malt Manufacturing,4,633,50617
311213h,311213,h,Malt Manufacturing,26,752,56606
311220a,31122,a,Starch and Vegetable Fats and Oils Manufacturing,218,25631,1890760
311220b,31122,b,Starch and Vegetable Fats and Oils Manufacturing,69,139,6396
311220c,31122,c,Starch and Vegetable Fats and Oils Manufacturing,32,212,12202
311220d,31122,d,Starch and Vegetable Fats and Oils Manufacturing,30,406,21247
311220e,31122,e,Starch and Vegetable Fats and Oils Manufacturing,131,757,39845
311220f,31122,f,Starch and Vegetable Fats and Oils Manufacturing,37,1466,81358
311220g,31122,g,Starch and Vegetable Fats and Oils Manufacturing,18,2421,186060
311220h,31122,h,Starch and Vegetable Fats and Oils Manufacturing,186,4644,307263
311220i,31122,i,Starch and Vegetable Fats and Oils Manufacturing,32,20987,1583497
311221a,311221,a,Wet Corn Milling,31,7390,749003
311221b,311221,b,Wet Corn Milling,7,13,1374
311221c,311221,c,Wet Corn Milling,5,36,1296
311221d,311221,d,Wet Corn Milling,3,37,1776
311221e,311221,e,Wet Corn Milling,15,86,4446
311221f,311221,f,Wet Corn Milling,8,282,16481
311221h,311221,h,Wet Corn Milling,25,519,29148
311221i,311221,i,Wet Corn Milling,6,6871,719855
311224a,311224,a,Soybean and Other Oilseed Processing,106,9166,693506
311224b,311224,b,Soybean and Other Oilseed Processing,33,78,3459
311224c,311224,c,Soybean and Other Oilseed Processing,14,93,4547
311224d,311224,d,Soybean and Other Oilseed Processing,16,211,10769
311224e,311224,e,Soybean and Other Oilseed Processing,63,382,18775
311224f,311224,f,Soybean and Other Oilseed Processing,16,618,33203
311224g,311224,g,Soybean and Other Oilseed Processing,11,1347,98367
311224h,311224,h,Soybean and Other Oilseed Processing,90,2347,150345
311224i,311224,i,Soybean and Other Oilseed Processing,16,6819,543161
311225a,311225,a,Fats and Oils Refining and Blending,87,9075,448251
311225b,311225,b,Fats and Oils Refining and Blending,29,48,1563
311225c,311225,c,Fats and Oils Refining and Blending,13,83,6359
311225d,311225,d,Fats and Oils Refining and Blending,11,158,8702
311225e,311225,e,Fats and Oils Refining and Blending,53,289,16624
311225f,311225,f,Fats and Oils Refining and Blending,13,566,31674
311225g,311225,g,Fats and Oils Refining and Blending,5,923,79472
311225h,311225,h,Fats and Oils Refining and Blending,71,1778,127770
311225i,311225,i,Fats and Oils Refining and Blending,16,7297,320481
311230a,31123,a,Breakfast Cereal Manufacturing,72,11920,863736
311230b,31123,b,Breakfast Cereal Manufacturing,32,52,2646
311230c,31123,c,Breakfast Cereal Manufacturing,10,71,2193
311230d,31123,d,Breakfast Cereal Manufacturing,9,129,7011
311230e,31123,e,Breakfast Cereal Manufacturing,51,252,11850
311230f,31123,f,Breakfast Cereal Manufacturing,5,239,11283
311230g,31123,g,Breakfast Cereal Manufacturing,3,372,70267
311230h,31123,h,Breakfast Cereal Manufacturing,59,863,93400
311230i,31123,i,Breakfast Cereal Manufacturing,13,11057,770336
311300a,3113,a,Sugar and Confectionery Product Manufacturing,1698,82154,4657368
311300b,3113,b,Sugar and Confectionery Product Manufacturing,600,1040,39155
311300c,3113,c,Sugar and Confectionery Product Manufacturing,347,2274,58207
311300d,3113,d,Sugar and Confectionery Product Manufacturing,296,3996,120398
311300e,3113,e,Sugar and Confectionery Product Manufacturing,1243,7310,217760
311300f,3113,f,Sugar and Confectionery Product Manufacturing,313,11592,463992
311300g,3113,g,Sugar and Confectionery Product Manufacturing,93,16092,874367
311300h,3113,h,Sugar and Confectionery Product Manufacturing,1649,34994,1556119
311300i,3113,i,Sugar and Confectionery Product Manufacturing,49,47160,3101249
311310a,31131,a,Sugar Manufacturing,56,14017,980527
311310b,31131,b,Sugar Manufacturing,11,15,1218
311310c,31131,c,Sugar Manufacturing,4,26,1391
311310d,31131,d,Sugar Manufacturing,3,33,1341
311310e,31131,e,Sugar Manufacturing,18,74,3950
311310f,31131,f,Sugar Manufacturing,14,801,46919
311310g,31131,g,Sugar Manufacturing,12,2363,146695
311310h,31131,h,Sugar Manufacturing,44,3238,197564
311310i,31131,i,Sugar Manufacturing,12,10779,782963
311313a,311313,a,Beet Sugar Manufacturing,16,7243,431356
311313f,311313,f,Beet Sugar Manufacturing,6,296,16079
311313h,311313,h,Beet Sugar Manufacturing,10,792,48542
311313i,311313,i,Beet Sugar Manufacturing,6,6451,382814
311314a,311314,a,Cane Sugar Manufacturing,41,6774,549171
311314b,311314,b,Cane Sugar Manufacturing,10,15,1213
311314c,311314,c,Cane Sugar Manufacturing,3,20,1117
311314d,311314,d,Cane Sugar Manufacturing,3,33,1341
311314e,311314,e,Cane Sugar Manufacturing,16,68,3671
311314f,311314,f,Cane Sugar Manufacturing,8,505,30840
311314g,311314,g,Cane Sugar Manufacturing,10,1873,114511
311314h,311314,h,Cane Sugar Manufacturing,34,2446,149022
311314i,311314,i,Cane Sugar Manufacturing,7,4328,400149
311340a,31134,a,Nonchocolate Confectionery Manufacturing,497,25288,1494653
311340b,31134,b,Nonchocolate Confectionery Manufacturing,198,349,13596
311340c,31134,c,Nonchocolate Confectionery Manufacturing,85,551,18645
311340d,31134,d,Nonchocolate Confectionery Manufacturing,71,978,34236
311340e,31134,e,Nonchocolate Confectionery Manufacturing,354,1878,66477
311340f,31134,f,Nonchocolate Confectionery Manufacturing,91,3524,172366
311340g,31134,g,Nonchocolate Confectionery Manufacturing,29,5518,308661
311340h,31134,h,Nonchocolate Confectionery Manufacturing,474,10920,547504
311340i,31134,i,Nonchocolate Confectionery Manufacturing,23,14368,947149
311350a,31135,a,Chocolate and Confectionery Manufacturing,1158,42849,2182188
311350b,31135,b,Chocolate and Confectionery Manufacturing,391,676,24341
311350c,31135,c,Chocolate and Confectionery Manufacturing,258,1697,38171
311350d,31135,d,Chocolate and Confectionery Manufacturing,223,2985,84821
311350e,31135,e,Chocolate and Confectionery Manufacturing,872,5358,147333
311350f,31135,f,Chocolate and Confectionery Manufacturing,210,7267,244707
311350g,31135,g,Chocolate and Confectionery Manufacturing,52,8211,419011
311350h,31135,h,Chocolate and Confectionery Manufacturing,1134,20836,811051
311350i,31135,i,Chocolate and Confectionery Manufacturing,24,22013,1371137
311351a,311351,a,Chocolate and Confectionery Manufacturing from Cacao Beans,239,11664,715244
311351b,311351,b,Chocolate and Confectionery Manufacturing from Cacao Beans,76,133,5459
311351c,311351,c,Chocolate and Confectionery Manufacturing from Cacao Beans,59,379,8852
311351d,311351,d,Chocolate and Confectionery Manufacturing from Cacao Beans,37,505,20362
311351e,311351,e,Chocolate and Confectionery Manufacturing from Cacao Beans,172,1017,34673
311351f,311351,f,Chocolate and Confectionery Manufacturing from Cacao Beans,40,1449,64169
311351g,311351,g,Chocolate and Confectionery Manufacturing from Cacao Beans,14,1930,112201
311351h,311351,h,Chocolate and Confectionery Manufacturing from Cacao Beans,226,4396,211043
311351i,311351,i,Chocolate and Confectionery Manufacturing from Cacao Beans,13,7268,504201
311352a,311352,a,Confectionery Manufacturing from Purchased Chocolate,931,31185,1466944
311352b,311352,b,Confectionery Manufacturing from Purchased Chocolate,315,543,18882
311352c,311352,c,Confectionery Manufacturing from Purchased Chocolate,199,1318,29319
311352d,311352,d,Confectionery Manufacturing from Purchased Chocolate,187,2480,64459
311352e,311352,e,Confectionery Manufacturing from Purchased Chocolate,701,4341,112660
311352f,311352,f,Confectionery Manufacturing from Purchased Chocolate,173,5818,180538
311352g,311352,g,Confectionery Manufacturing from Purchased Chocolate,40,6281,306810
311352h,311352,h,Confectionery Manufacturing from Purchased Chocolate,914,16440,600008
311352i,311352,i,Confectionery Manufacturing from Purchased Chocolate,17,14745,866936
311400a,3114,a,Fruit and Vegetable Preserving and Specialty Food Manufacturing,1551,163199,8877233
311400b,3114,b,Fruit and Vegetable Preserving and Specialty Food Manufacturing,500,838,70709
311400c,3114,c,Fruit and Vegetable Preserving and Specialty Food Manufacturing,204,1366,43516
311400d,3114,d,Fruit and Vegetable Preserving and Specialty Food Manufacturing,220,2976,128481
311400e,3114,e,Fruit and Vegetable Preserving and Specialty Food Manufacturing,924,5180,242706
311400f,3114,f,Fruit and Vegetable Preserving and Specialty Food Manufacturing,337,14672,707854
311400g,3114,g,Fruit and Vegetable Preserving and Specialty Food Manufacturing,175,29866,1571003
311400h,3114,h,Fruit and Vegetable Preserving and Specialty Food Manufacturing,1436,49718,2521563
311400i,3114,i,Fruit and Vegetable Preserving and Specialty Food Manufacturing,115,113481,6355670
311410a,31141,a,Frozen Food Manufacturing,562,89953,4544189
311410b,31141,b,Frozen Food Manufacturing,142,255,19477
311410c,31141,c,Frozen Food Manufacturing,57,389,11683
311410d,31141,d,Frozen Food Manufacturing,87,1174,51552
311410e,31141,e,Frozen Food Manufacturing,286,1818,82712
311410f,31141,f,Frozen Food Manufacturing,139,6026,279821
311410g,31141,g,Frozen Food Manufacturing,81,14380,709161
311410h,31141,h,Frozen Food Manufacturing,506,22224,1071694
311410i,31141,i,Frozen Food Manufacturing,56,67729,3472495
311411a,311411,a,"Frozen Fruit, Juice, and Vegetable Manufacturing",136,28457,1457996
311411b,311411,b,"Frozen Fruit, Juice, and Vegetable Manufacturing",34,63,3709
311411c,311411,c,"Frozen Fruit, Juice, and Vegetable Manufacturing",12,82,3198
311411d,311411,d,"Frozen Fruit, Juice, and Vegetable Manufacturing",20,255,15580
311411e,311411,e,"Frozen Fruit, Juice, and Vegetable Manufacturing",66,400,22487
311411f,311411,f,"Frozen Fruit, Juice, and Vegetable Manufacturing",25,1202,63541
311411g,311411,g,"Frozen Fruit, Juice, and Vegetable Manufacturing",24,4348,234783
311411h,311411,h,"Frozen Fruit, Juice, and Vegetable Manufacturing",115,5950,320811
311411i,311411,i,"Frozen Fruit, Juice, and Vegetable Manufacturing",21,22507,1137185
311412a,311412,a,Frozen Specialty Food Manufacturing,433,61496,3086193
311412b,311412,b,Frozen Specialty Food Manufacturing,108,192,15768
311412c,311412,c,Frozen Specialty Food Manufacturing,45,307,8485
311412d,311412,d,Frozen Specialty Food Manufacturing,67,919,35972
311412e,311412,e,Frozen Specialty Food Manufacturing,220,1418,60225
311412f,311412,f,Frozen Specialty Food Manufacturing,114,4824,216280
311412g,311412,g,Frozen Specialty Food Manufacturing,57,10032,474378
311412h,311412,h,Frozen Specialty Food Manufacturing,391,16274,750883
311412i,311412,i,Frozen Specialty Food Manufacturing,42,45222,2335310
311420a,31142,a,"Fruit and Vegetable Canning, Pickling, and Drying",1003,73246,4333044
311420b,31142,b,"Fruit and Vegetable Canning, Pickling, and Drying",358,583,51232
311420c,31142,c,"Fruit and Vegetable Canning, Pickling, and Drying",147,977,31833
311420d,31142,d,"Fruit and Vegetable Canning, Pickling, and Drying",134,1802,76929
311420e,31142,e,"Fruit and Vegetable Canning, Pickling, and Drying",639,3362,159994
311420f,31142,f,"Fruit and Vegetable Canning, Pickling, and Drying",198,8646,428033
311420g,31142,g,"Fruit and Vegetable Canning, Pickling, and Drying",97,15486,861842
311420h,31142,h,"Fruit and Vegetable Canning, Pickling, and Drying",934,27494,1449869
311420i,31142,i,"Fruit and Vegetable Canning, Pickling, and Drying",69,45752,2883175
311421a,311421,a,Fruit and Vegetable Canning,697,46853,2826234
311421b,311421,b,Fruit and Vegetable Canning,275,437,41616
311421c,311421,c,Fruit and Vegetable Canning,108,718,23212
311421d,311421,d,Fruit and Vegetable Canning,85,1092,43662
311421e,311421,e,Fruit and Vegetable Canning,468,2247,108490
311421f,311421,f,Fruit and Vegetable Canning,121,5154,257248
311421g,311421,g,Fruit and Vegetable Canning,67,11141,659537
311421h,311421,h,Fruit and Vegetable Canning,656,18542,1025275
311421i,311421,i,Fruit and Vegetable Canning,41,28311,1800959
311422a,311422,a,Specialty Canning,111,9784,622697
311422b,311422,b,Specialty Canning,40,68,4593
311422c,311422,c,Specialty Canning,14,97,3128
311422d,311422,d,Specialty Canning,20,274,14611
311422e,311422,e,Specialty Canning,74,439,22332
311422f,311422,f,Specialty Canning,12,478,30436
311422g,311422,g,Specialty Canning,11,1062,42031
311422h,311422,h,Specialty Canning,97,1979,94799
311422i,311422,i,Specialty Canning,14,7805,527898
311423a,311423,a,Dried and Dehydrated Food Manufacturing,206,16609,884113
311423b,311423,b,Dried and Dehydrated Food Manufacturing,43,78,5023
311423c,311423,c,Dried and Dehydrated Food Manufacturing,25,162,5493
311423d,311423,d,Dried and Dehydrated Food Manufacturing,29,436,18656
311423e,311423,e,Dried and Dehydrated Food Manufacturing,97,676,29172
311423f,311423,f,Dried and Dehydrated Food Manufacturing,66,3014,140349
311423g,311423,g,Dried and Dehydrated Food Manufacturing,19,3283,160274
311423h,311423,h,Dried and Dehydrated Food Manufacturing,182,6973,329795
311423i,311423,i,Dried and Dehydrated Food Manufacturing,24,9636,554318
311500a,3115,a,Dairy Product Manufacturing,1152,155991,9532779
311500b,3115,b,Dairy Product Manufacturing,365,584,41105
311500c,3115,c,Dairy Product Manufacturing,160,1094,39406
311500d,3115,d,Dairy Product Manufacturing,153,2082,91481
311500e,3115,e,Dairy Product Manufacturing,678,3760,171992
311500f,3115,f,Dairy Product Manufacturing,241,9805,486024
311500g,3115,g,Dairy Product Manufacturing,135,22910,1375486
311500h,3115,h,Dairy Product Manufacturing,1054,36475,2033502
311500i,3115,i,Dairy Product Manufacturing,98,119516,7499277
311510a,31151,a,Dairy Product (except Frozen) Manufacturing,759,133224,8339421
311510b,31151,b,Dairy Product (except Frozen) Manufacturing,196,352,27828
311510c,31151,c,Dairy Product (except Frozen) Manufacturing,89,610,21273
311510d,31151,d,Dairy Product (except Frozen) Manufacturing,90,1245,59411
311510e,31151,e,Dairy Product (except Frozen) Manufacturing,375,2207,108512
311510f,31151,f,Dairy Product (except Frozen) Manufacturing,184,7804,402452
311510g,31151,g,Dairy Product (except Frozen) Manufacturing,116,20546,1250305
311510h,31151,h,Dairy Product (except Frozen) Manufacturing,675,30557,1761269
311510i,31151,i,Dairy Product (except Frozen) Manufacturing,84,102667,6578152
311511a,311511,a,Fluid Milk Manufacturing,224,55279,3609139
311511b,311511,b,Fluid Milk Manufacturing,42,68,6222
311511c,311511,c,Fluid Milk Manufacturing,27,186,6058
311511d,311511,d,Fluid Milk Manufacturing,15,210,14457
311511e,311511,e,Fluid Milk Manufacturing,84,464,26737
311511f,311511,f,Fluid Milk Manufacturing,55,2326,122238
311511g,311511,g,Fluid Milk Manufacturing,41,7359,477357
311511h,311511,h,Fluid Milk Manufacturing,180,10149,626332
311511i,311511,i,Fluid Milk Manufacturing,44,45130,2982807
311512a,311512,a,Creamery Butter Manufacturing,46,3858,250341
311512b,311512,b,Creamery Butter Manufacturing,14,29,1039
311512c,311512,c,Creamery Butter Manufacturing,6,48,2640
311512d,311512,d,Creamery Butter Manufacturing,6,94,3961
311512e,311512,e,Creamery Butter Manufacturing,26,171,7640
311512f,311512,f,Creamery Butter Manufacturing,7,239,7362
311512g,311512,g,Creamery Butter Manufacturing,3,229,15268
311512h,311512,h,Creamery Butter Manufacturing,36,639,30270
311512i,311512,i,Creamery Butter Manufacturing,10,3219,220071
311513a,311513,a,Cheese Manufacturing,407,57964,3368734
311513b,311513,b,Cheese Manufacturing,116,224,17877
311513c,311513,c,Cheese Manufacturing,48,320,10380
311513d,311513,d,Cheese Manufacturing,59,813,29757
311513e,311513,e,Cheese Manufacturing,223,1357,58014
311513f,311513,f,Cheese Manufacturing,90,3719,178804
311513g,311513,g,Cheese Manufacturing,58,10322,581377
311513h,311513,h,Cheese Manufacturing,371,15398,818195
311513i,311513,i,Cheese Manufacturing,36,42566,2550539
311514a,311514,a,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",125,16123,1111207
311514b,311514,b,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",24,31,2690
311514c,311514,c,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",8,56,2195
311514d,311514,d,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",10,128,11236
311514e,311514,e,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",42,215,16121
311514f,311514,f,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",33,1520,94048
311514g,311514,g,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",19,2636,176303
311514h,311514,h,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",94,4371,286472
311514i,311514,i,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",31,11752,824735
311520a,31152,a,Ice Cream and Frozen Dessert Manufacturing,404,22767,1193358
